time,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,open_mid,high_mid,low_mid,close_mid,spread_moves,date
2026-06-02 11:12:00+03:00,1.16478,1.16482,1.16477,1.16479,1.1648,1.16484,1.16479,1.1648,1.16479,1.16483,1.16478,1.164795,1.0000000000065512,2026-06-02
2026-06-02 11:13:00+03:00,1.16477,1.16477,1.16465,1.16471,1.16479,1.16479,1.16469,1.16475,1.16478,1.16478,1.16467,1.16473,4.000000000004,2026-06-02
2026-06-02 11:14:00+03:00,1.16471,1.16473,1.16462,1.16462,1.16473,1.16476,1.16464,1.16466,1.16472,1.164745,1.1646299999999998,1.16464,4.000000000004,2026-06-02
2026-06-02 11:15:00+03:00,1.16464,1.16466,1.16457,1.1646,1.16466,1.16471,1.1646,1.16462,1.16465,1.164685,1.1645850000000002,1.1646100000000001,1.9999999999908977,2026-06-02
2026-06-02 11:16:00+03:00,1.16457,1.16463,1.16453,1.16461,1.16462,1.16466,1.16456,1.16465,1.164595,1.1646450000000002,1.164545,1.1646299999999998,4.000000000004,2026-06-02
2026-06-02 11:17:00+03:00,1.16461,1.16472,1.16461,1.16465,1.16466,1.16474,1.16464,1.16466,1.164635,1.16473,1.164625,1.164655,1.0000000000065512,2026-06-02
2026-06-02 11:18:00+03:00,1.16464,1.16466,1.1646,1.16465,1.16468,1.1647,1.16463,1.1647,1.16466,1.1646800000000002,1.164615,1.164675,5.000000000010552,2026-06-02
2026-06-02 11:19:00+03:00,1.16466,1.16468,1.16463,1.16468,1.16468,1.1647,1.16465,1.1647,1.16467,1.16469,1.16464,1.16469,2.0000000000131024,2026-06-02
2026-06-02 11:20:00+03:00,1.16469,1.16473,1.16467,1.16472,1.16471,1.16475,1.1647,1.16474,1.1646999999999998,1.16474,1.164685,1.16473,2.0000000000131024,2026-06-02
2026-06-02 11:21:00+03:00,1.16472,1.16472,1.16467,1.1647,1.16475,1.16476,1.16471,1.16472,1.1647349999999999,1.16474,1.16469,1.16471,1.9999999999908977,2026-06-02
2026-06-02 11:22:00+03:00,1.16471,1.16473,1.16467,1.16467,1.16474,1.16476,1.1647,1.1647,1.164725,1.164745,1.164685,1.164685,2.9999999999974487,2026-06-02
2026-06-02 11:23:00+03:00,1.16468,1.16468,1.1645,1.16466,1.16471,1.16471,1.16452,1.16469,1.164695,1.164695,1.16451,1.164675,2.9999999999974487,2026-06-02
2026-06-02 11:24:00+03:00,1.16466,1.16471,1.16464,1.16465,1.16468,1.16475,1.16466,1.16468,1.16467,1.16473,1.16465,1.1646649999999998,2.9999999999974487,2026-06-02
2026-06-02 11:25:00+03:00,1.16466,1.16471,1.16464,1.16467,1.16469,1.16476,1.16466,1.16471,1.164675,1.1647349999999999,1.16465,1.16469,3.9999999999817955,2026-06-02
2026-06-02 11:26:00+03:00,1.16468,1.16475,1.16467,1.16469,1.16471,1.16478,1.16469,1.16474,1.164695,1.164765,1.1646800000000002,1.1647150000000002,5.000000000010552,2026-06-02
2026-06-02 11:27:00+03:00,1.16469,1.16473,1.16468,1.16473,1.16472,1.16476,1.1647,1.16475,1.164705,1.164745,1.16469,1.16474,1.9999999999908977,2026-06-02
2026-06-02 11:28:00+03:00,1.16473,1.16473,1.16463,1.16468,1.16477,1.16477,1.16467,1.1647,1.1647500000000002,1.1647500000000002,1.16465,1.16469,2.0000000000131024,2026-06-02
2026-06-02 11:29:00+03:00,1.16467,1.16468,1.1646,1.16461,1.16469,1.16471,1.16462,1.16465,1.1646800000000002,1.164695,1.1646100000000001,1.1646299999999998,4.000000000004,2026-06-02
2026-06-02 11:30:00+03:00,1.16462,1.16469,1.16461,1.16461,1.16466,1.16473,1.16464,1.16466,1.16464,1.16471,1.164625,1.164635,5.000000000010552,2026-06-02
2026-06-02 11:31:00+03:00,1.16465,1.16473,1.16464,1.16468,1.16469,1.16477,1.16468,1.16472,1.16467,1.1647500000000002,1.16466,1.1646999999999998,4.000000000004,2026-06-02
2026-06-02 11:32:00+03:00,1.1647,1.16477,1.1647,1.16473,1.16472,1.1648,1.16472,1.16477,1.16471,1.1647850000000002,1.16471,1.1647500000000002,4.000000000004,2026-06-02
2026-06-02 11:33:00+03:00,1.16473,1.16473,1.16462,1.16471,1.16476,1.16476,1.16465,1.16472,1.164745,1.164745,1.164635,1.164715,1.0000000000065512,2026-06-02
2026-06-02 11:34:00+03:00,1.1647,1.16472,1.16464,1.1647,1.16474,1.16475,1.16467,1.16472,1.16472,1.1647349999999999,1.164655,1.16471,1.9999999999908977,2026-06-02
2026-06-02 11:35:00+03:00,1.16471,1.16471,1.16466,1.16467,1.16472,1.16474,1.16469,1.16471,1.164715,1.164725,1.164675,1.16469,3.9999999999817955,2026-06-02
2026-06-02 11:36:00+03:00,1.16466,1.16473,1.16464,1.16473,1.16471,1.16475,1.16467,1.16475,1.164685,1.16474,1.164655,1.16474,1.9999999999908977,2026-06-02
2026-06-02 11:37:00+03:00,1.16472,1.16472,1.16462,1.16465,1.16474,1.16474,1.16465,1.16469,1.16473,1.16473,1.164635,1.16467,4.000000000004,2026-06-02
2026-06-02 11:38:00+03:00,1.16465,1.16465,1.1645,1.16453,1.16466,1.16466,1.16455,1.16455,1.164655,1.164655,1.164525,1.1645400000000001,1.9999999999908977,2026-06-02
2026-06-02 11:39:00+03:00,1.16453,1.16461,1.16452,1.16457,1.16456,1.16466,1.16456,1.16462,1.164545,1.164635,1.1645400000000001,1.164595,4.999999999988347,2026-06-02
2026-06-02 11:40:00+03:00,1.16459,1.16467,1.16458,1.16465,1.16462,1.16472,1.16461,1.16469,1.164605,1.164695,1.1645949999999998,1.16467,4.000000000004,2026-06-02
2026-06-02 11:41:00+03:00,1.16466,1.16468,1.16457,1.16462,1.16469,1.1647,1.1646,1.16464,1.164675,1.16469,1.1645850000000002,1.1646299999999998,1.9999999999908977,2026-06-02
2026-06-02 11:42:00+03:00,1.16462,1.16462,1.16454,1.16461,1.16465,1.16465,1.16458,1.16462,1.164635,1.164635,1.1645599999999998,1.164615,1.0000000000065512,2026-06-02
2026-06-02 11:43:00+03:00,1.1646,1.16462,1.16453,1.16456,1.16462,1.16464,1.16455,1.16457,1.1646100000000001,1.1646299999999998,1.1645400000000001,1.164565,1.0000000000065512,2026-06-02
2026-06-02 11:44:00+03:00,1.16454,1.16456,1.1645,1.16453,1.16458,1.16459,1.16454,1.16455,1.1645599999999998,1.1645750000000001,1.16452,1.1645400000000001,1.9999999999908977,2026-06-02
2026-06-02 11:45:00+03:00,1.16452,1.16453,1.16445,1.1645,1.16454,1.16455,1.16448,1.16453,1.16453,1.1645400000000001,1.1644649999999999,1.1645150000000002,2.9999999999974487,2026-06-02
2026-06-02 11:46:00+03:00,1.1645,1.16451,1.16443,1.16443,1.16454,1.16454,1.16444,1.16444,1.16452,1.1645249999999998,1.164435,1.164435,0.9999999999843466,2026-06-02
2026-06-02 11:47:00+03:00,1.16441,1.16442,1.16435,1.16442,1.16443,1.16446,1.16439,1.16445,1.16442,1.16444,1.16437,1.164435,2.9999999999974487,2026-06-02
2026-06-02 11:48:00+03:00,1.16444,1.16447,1.16443,1.16443,1.16446,1.16451,1.16445,1.16446,1.16445,1.1644899999999998,1.16444,1.1644450000000002,2.9999999999974487,2026-06-02
2026-06-02 11:49:00+03:00,1.16445,1.16451,1.16444,1.1645,1.16447,1.16455,1.16447,1.16452,1.16446,1.16453,1.1644549999999998,1.16451,1.9999999999908977,2026-06-02
