Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-03T04:22:00+03:00,1.16284,1.16289,1.16283,1.16289,25650000
2026-06-03T04:23:00+03:00,1.16289,1.16292,1.16285,1.16292,60750000
2026-06-03T04:24:00+03:00,1.16289,1.16297,1.16288,1.16295,56250000
2026-06-03T04:25:00+03:00,1.16296,1.163,1.16293,1.16299,30150000
2026-06-03T04:26:00+03:00,1.16299,1.16299,1.16297,1.16297,3600000
2026-06-03T04:27:00+03:00,1.16298,1.16308,1.16298,1.16307,33160000
2026-06-03T04:28:00+03:00,1.16307,1.16309,1.16306,1.16307,12600000
2026-06-03T04:29:00+03:00,1.16309,1.16313,1.16307,1.16309,33300000
2026-06-03T04:30:00+03:00,1.16307,1.16309,1.16286,1.16306,126000000
2026-06-03T04:31:00+03:00,1.16305,1.16306,1.16297,1.16302,31500000
2026-06-03T04:32:00+03:00,1.16302,1.16303,1.16296,1.163,52200000
2026-06-03T04:33:00+03:00,1.16301,1.16302,1.16298,1.163,59400000
2026-06-03T04:34:00+03:00,1.163,1.16311,1.163,1.16311,74700000
2026-06-03T04:35:00+03:00,1.16312,1.16315,1.1631,1.16314,86850000
2026-06-03T04:36:00+03:00,1.16315,1.16315,1.1631,1.16312,45450000
2026-06-03T04:37:00+03:00,1.16312,1.16318,1.16311,1.16314,85050000
2026-06-03T04:38:00+03:00,1.16313,1.16327,1.16313,1.16324,44100000
2026-06-03T04:39:00+03:00,1.16323,1.16323,1.16316,1.16318,31050000
2026-06-03T04:40:00+03:00,1.16318,1.16318,1.16314,1.16315,24750000
2026-06-03T04:41:00+03:00,1.16317,1.1632,1.16315,1.16316,19800000
2026-06-03T04:42:00+03:00,1.16313,1.16316,1.1631,1.16311,18900000
2026-06-03T04:43:00+03:00,1.1631,1.16316,1.1631,1.16312,19350000
2026-06-03T04:44:00+03:00,1.16314,1.1632,1.16313,1.1632,23850000
2026-06-03T04:45:00+03:00,1.1632,1.16321,1.16315,1.16316,25200000
2026-06-03T04:46:00+03:00,1.16317,1.1632,1.16316,1.16319,18900000
2026-06-03T04:47:00+03:00,1.16321,1.1633,1.16321,1.1633,45900000
2026-06-03T04:48:00+03:00,1.1633,1.1633,1.16325,1.16329,54450000
2026-06-03T04:49:00+03:00,1.16329,1.16338,1.16329,1.16334,53100000
2026-06-03T04:50:00+03:00,1.16334,1.16335,1.16319,1.1632,47700000
2026-06-03T04:51:00+03:00,1.16321,1.16322,1.16313,1.16314,27900000
2026-06-03T04:52:00+03:00,1.16313,1.16314,1.16309,1.16312,21150000
2026-06-03T04:53:00+03:00,1.16313,1.16315,1.16311,1.16312,28800000
2026-06-03T04:54:00+03:00,1.16312,1.16316,1.1631,1.16313,38250000
2026-06-03T04:55:00+03:00,1.16313,1.16315,1.16306,1.16306,30150000
2026-06-03T04:56:00+03:00,1.16304,1.16306,1.16294,1.16296,22500000
2026-06-03T04:57:00+03:00,1.16297,1.16298,1.16278,1.16279,77850000
2026-06-03T04:58:00+03:00,1.16279,1.16291,1.16279,1.1629,26100000
2026-06-03T04:59:00+03:00,1.16289,1.163,1.16286,1.16297,46800000
2026-06-03T05:00:00+03:00,1.16298,1.16301,1.16296,1.163,30600000
2026-06-03T05:01:00+03:00,1.16299,1.16305,1.16299,1.16304,32400000
2026-06-03T05:02:00+03:00,1.16304,1.16306,1.16303,1.16304,17100000
2026-06-03T05:03:00+03:00,1.16306,1.16316,1.16306,1.16313,40950000
2026-06-03T05:04:00+03:00,1.16312,1.16314,1.16311,1.16312,28800000
2026-06-03T05:05:00+03:00,1.16312,1.16322,1.16312,1.16315,43650000
2026-06-03T05:06:00+03:00,1.16314,1.16314,1.16314,1.16314,4500000
2026-06-03T05:07:00+03:00,1.16314,1.16315,1.16309,1.16313,14400000
2026-06-03T05:08:00+03:00,1.16314,1.16315,1.16309,1.16314,35550000
2026-06-03T05:09:00+03:00,1.16314,1.16315,1.16313,1.16315,22500000
2026-06-03T05:10:00+03:00,1.16316,1.16317,1.16312,1.16315,38250000
2026-06-03T05:11:00+03:00,1.16314,1.16314,1.16312,1.16312,11250000
2026-06-03T05:12:00+03:00,1.1631,1.16311,1.16309,1.16311,28350000
2026-06-03T05:13:00+03:00,1.16311,1.16312,1.16309,1.16309,22050000
2026-06-03T05:14:00+03:00,1.1631,1.1631,1.16309,1.1631,13950000
2026-06-03T05:15:00+03:00,1.16307,1.16311,1.16304,1.16311,48600000
2026-06-03T05:16:00+03:00,1.1631,1.16311,1.16304,1.16306,26100000
2026-06-03T05:17:00+03:00,1.16305,1.16305,1.163,1.16302,31050000
2026-06-03T05:18:00+03:00,1.16301,1.16302,1.16299,1.16299,29700000
2026-06-03T05:19:00+03:00,1.16301,1.16301,1.16299,1.163,7650000
2026-06-03T05:20:00+03:00,1.16299,1.16301,1.16297,1.163,19350000
2026-06-03T05:21:00+03:00,1.16298,1.163,1.16296,1.163,24750000
2026-06-03T05:22:00+03:00,1.16298,1.16299,1.16294,1.16294,15750000
2026-06-03T05:23:00+03:00,1.16296,1.16297,1.16294,1.16295,12600000
2026-06-03T05:24:00+03:00,1.16298,1.163,1.16297,1.16297,11700000
2026-06-03T05:25:00+03:00,1.16299,1.16301,1.16298,1.16299,9000000
2026-06-03T05:26:00+03:00,1.16296,1.16301,1.16295,1.16299,18900000
2026-06-03T05:27:00+03:00,1.16297,1.16297,1.16292,1.16295,6300000
2026-06-03T05:28:00+03:00,1.16294,1.16295,1.16289,1.16289,16200000
2026-06-03T05:29:00+03:00,1.1629,1.1629,1.16285,1.16287,10800000
2026-06-03T05:30:00+03:00,1.16288,1.16289,1.16278,1.1628,18000000
2026-06-03T05:31:00+03:00,1.16281,1.16281,1.16277,1.16278,24300000
2026-06-03T05:32:00+03:00,1.16278,1.1628,1.16274,1.1628,29700000
2026-06-03T05:33:00+03:00,1.16281,1.16284,1.16281,1.16283,20700000
2026-06-03T05:34:00+03:00,1.16284,1.1629,1.16284,1.16288,20700000
2026-06-03T05:35:00+03:00,1.1629,1.16291,1.16288,1.16289,14400000
2026-06-03T05:36:00+03:00,1.16289,1.1629,1.16285,1.16287,24300000
2026-06-03T05:37:00+03:00,1.16285,1.16295,1.16284,1.16295,42750000
2026-06-03T05:38:00+03:00,1.16291,1.16291,1.16291,1.16291,5400000
2026-06-03T05:39:00+03:00,1.16292,1.16294,1.1629,1.16294,18900000
2026-06-03T05:40:00+03:00,1.16292,1.16296,1.16291,1.16295,15300000
2026-06-03T05:41:00+03:00,1.16295,1.16297,1.16293,1.16297,9900000
2026-06-03T05:42:00+03:00,1.16297,1.16297,1.16291,1.16291,19800000
2026-06-03T05:43:00+03:00,1.16291,1.16297,1.16291,1.16293,36900000
2026-06-03T05:44:00+03:00,1.16293,1.16293,1.16284,1.16284,55800000
2026-06-03T05:45:00+03:00,1.16284,1.16284,1.16264,1.16266,64350000
2026-06-03T05:46:00+03:00,1.16268,1.1627,1.16257,1.16257,72450000
2026-06-03T05:47:00+03:00,1.16257,1.16263,1.16254,1.16255,93600000
2026-06-03T05:48:00+03:00,1.16253,1.16261,1.16251,1.1626,34200000
2026-06-03T05:49:00+03:00,1.16258,1.16271,1.16258,1.1627,52200000
2026-06-03T05:50:00+03:00,1.16271,1.16277,1.16271,1.16274,49500000
2026-06-03T05:51:00+03:00,1.16273,1.16273,1.16265,1.16266,29250000
2026-06-03T05:52:00+03:00,1.16264,1.1627,1.16259,1.16269,31050000
2026-06-03T05:53:00+03:00,1.16271,1.16272,1.16269,1.16271,18000000
2026-06-03T05:54:00+03:00,1.16271,1.16275,1.16271,1.16275,14400000
2026-06-03T05:55:00+03:00,1.16277,1.16278,1.16275,1.16276,20250000
2026-06-03T05:56:00+03:00,1.16275,1.16287,1.16275,1.16285,30150000
2026-06-03T05:57:00+03:00,1.16286,1.16286,1.16278,1.16282,19800000
2026-06-03T05:58:00+03:00,1.16283,1.16288,1.16276,1.1628,37800000
2026-06-03T05:59:00+03:00,1.1628,1.16285,1.1628,1.16283,20250000
2026-06-03T06:00:00+03:00,1.16283,1.16286,1.16275,1.16278,52650000
2026-06-03T06:01:00+03:00,1.16277,1.16282,1.16276,1.16282,58050000
2026-06-03T06:02:00+03:00,1.16283,1.16295,1.1628,1.16293,67950000
2026-06-03T06:03:00+03:00,1.16293,1.16293,1.1629,1.16291,9000000
2026-06-03T06:04:00+03:00,1.16291,1.16291,1.16291,1.16291,900000
2026-06-03T06:05:00+03:00,1.16291,1.16296,1.16291,1.16295,28350000
2026-06-03T06:06:00+03:00,1.16292,1.16299,1.16292,1.16295,37800000
2026-06-03T06:07:00+03:00,1.16295,1.16296,1.16286,1.1629,30150000
2026-06-03T06:08:00+03:00,1.16288,1.16289,1.16287,1.16289,8550000
2026-06-03T06:09:00+03:00,1.16288,1.16292,1.16287,1.16292,21150000
2026-06-03T06:10:00+03:00,1.16293,1.16293,1.16288,1.16291,19350000
2026-06-03T06:11:00+03:00,1.1629,1.1629,1.16283,1.16284,31500000
2026-06-03T06:12:00+03:00,1.16285,1.16286,1.16284,1.16284,27900000
2026-06-03T06:13:00+03:00,1.16286,1.16292,1.16286,1.16287,28350000
2026-06-03T06:14:00+03:00,1.16288,1.16289,1.16284,1.16287,11250000
2026-06-03T06:15:00+03:00,1.16286,1.16287,1.16284,1.16286,5400000
2026-06-03T06:16:00+03:00,1.16284,1.16289,1.16281,1.16282,15300000
2026-06-03T06:17:00+03:00,1.16281,1.16286,1.16281,1.16286,21600000
2026-06-03T06:18:00+03:00,1.16286,1.16287,1.16281,1.16281,15300000
2026-06-03T06:19:00+03:00,1.16281,1.16286,1.16281,1.16284,37800000
2026-06-03T06:20:00+03:00,1.16287,1.16289,1.16282,1.16282,14400000
2026-06-03T06:21:00+03:00,1.16286,1.16291,1.16284,1.16291,18000000
2026-06-03T06:22:00+03:00,1.16292,1.16293,1.16286,1.16286,30600000
2026-06-03T06:23:00+03:00,1.16286,1.16292,1.16286,1.16292,9450000
2026-06-03T06:24:00+03:00,1.16292,1.16292,1.16284,1.16287,24750000
2026-06-03T06:25:00+03:00,1.16287,1.1629,1.1628,1.1628,21150000
2026-06-03T06:26:00+03:00,1.16281,1.16281,1.16276,1.16279,13050000
2026-06-03T06:27:00+03:00,1.16277,1.16279,1.16275,1.16278,12150000
2026-06-03T06:28:00+03:00,1.16278,1.16279,1.16275,1.16275,9450000
2026-06-03T06:29:00+03:00,1.16276,1.16276,1.16272,1.16273,3600000
2026-06-03T06:30:00+03:00,1.16274,1.16277,1.16271,1.16273,21600000
2026-06-03T06:31:00+03:00,1.16271,1.16272,1.1627,1.1627,6300000
2026-06-03T06:32:00+03:00,1.16272,1.16272,1.16268,1.16269,6300000
2026-06-03T06:33:00+03:00,1.16269,1.16278,1.16265,1.16274,31050000
2026-06-03T06:34:00+03:00,1.16277,1.16277,1.16275,1.16276,8100000
2026-06-03T06:35:00+03:00,1.16276,1.16279,1.16276,1.16279,2700000
2026-06-03T06:36:00+03:00,1.16277,1.16279,1.16273,1.16273,21150000
2026-06-03T06:37:00+03:00,1.16272,1.16278,1.16271,1.16277,21150000
2026-06-03T06:38:00+03:00,1.16279,1.16279,1.16276,1.16277,20250000
2026-06-03T06:39:00+03:00,1.16278,1.16283,1.16278,1.1628,19350000
2026-06-03T06:40:00+03:00,1.16282,1.16285,1.1628,1.16285,8550000
2026-06-03T06:41:00+03:00,1.16285,1.16291,1.16284,1.16291,27000000
2026-06-03T06:42:00+03:00,1.16291,1.16292,1.1629,1.16291,8100000
2026-06-03T06:43:00+03:00,1.16292,1.16297,1.16292,1.16297,7200000
2026-06-03T06:44:00+03:00,1.1629,1.1629,1.16286,1.16286,12150000
2026-06-03T06:45:00+03:00,1.16287,1.1629,1.16285,1.16286,17100000
2026-06-03T06:46:00+03:00,1.16285,1.16287,1.16285,1.16287,15750000
2026-06-03T06:47:00+03:00,1.16287,1.16287,1.16286,1.16287,17550000
2026-06-03T06:48:00+03:00,1.16289,1.16292,1.16289,1.1629,24300000
2026-06-03T06:49:00+03:00,1.1629,1.1629,1.16286,1.16288,16650000
2026-06-03T06:50:00+03:00,1.16286,1.16288,1.16286,1.16288,3600000
2026-06-03T06:51:00+03:00,1.16289,1.16292,1.16288,1.16292,17550000
2026-06-03T06:52:00+03:00,1.16291,1.16291,1.16285,1.16287,9900000
2026-06-03T06:53:00+03:00,1.16286,1.16287,1.16281,1.16282,10350000
2026-06-03T06:54:00+03:00,1.16282,1.16283,1.16279,1.16279,8100000
2026-06-03T06:55:00+03:00,1.16276,1.16277,1.16269,1.16273,19800000
2026-06-03T06:56:00+03:00,1.16273,1.16277,1.16273,1.16277,9900000
2026-06-03T06:57:00+03:00,1.16277,1.1628,1.16274,1.16276,11250000
2026-06-03T06:58:00+03:00,1.16277,1.16281,1.16276,1.16277,18450000
2026-06-03T06:59:00+03:00,1.16276,1.1628,1.16276,1.16277,10800000
2026-06-03T07:00:00+03:00,1.16277,1.16284,1.16277,1.16281,19350000
2026-06-03T07:01:00+03:00,1.1628,1.1628,1.16276,1.16277,6750000
2026-06-03T07:02:00+03:00,1.16274,1.16277,1.16272,1.16276,13950000
2026-06-03T07:03:00+03:00,1.16273,1.16277,1.16273,1.16274,12600000
2026-06-03T07:04:00+03:00,1.16272,1.16281,1.16272,1.1628,15750000
2026-06-03T07:05:00+03:00,1.16279,1.1628,1.16278,1.16278,4500000
2026-06-03T07:06:00+03:00,1.16278,1.16279,1.16274,1.16274,12600000
2026-06-03T07:07:00+03:00,1.16275,1.16276,1.16274,1.16275,20700000
2026-06-03T07:08:00+03:00,1.16274,1.16274,1.16265,1.16265,20700000
2026-06-03T07:09:00+03:00,1.16265,1.16267,1.16265,1.16265,21600000
2026-06-03T07:10:00+03:00,1.16265,1.16265,1.1626,1.16262,49500000
2026-06-03T07:11:00+03:00,1.16263,1.16265,1.16258,1.1626,51750000
2026-06-03T07:12:00+03:00,1.16261,1.16265,1.1626,1.16261,19800000
2026-06-03T07:13:00+03:00,1.1626,1.16261,1.16259,1.16261,15300000
2026-06-03T07:14:00+03:00,1.16262,1.16263,1.16261,1.16262,9000000
2026-06-03T07:15:00+03:00,1.16261,1.16261,1.1626,1.1626,6300000
2026-06-03T07:16:00+03:00,1.16259,1.16263,1.16259,1.16261,13500000
2026-06-03T07:17:00+03:00,1.16262,1.16267,1.1626,1.1626,36000000
2026-06-03T07:18:00+03:00,1.1626,1.16263,1.1626,1.16261,14400000
2026-06-03T07:19:00+03:00,1.16262,1.16266,1.16262,1.16265,9000000
2026-06-03T07:20:00+03:00,1.16266,1.16266,1.1626,1.16261,9000000
2026-06-03T07:21:00+03:00,1.16261,1.16261,1.16259,1.16261,11250000
2026-06-03T07:22:00+03:00,1.1626,1.16261,1.16259,1.16259,6300000
2026-06-03T07:23:00+03:00,1.16258,1.16259,1.16255,1.16255,28800000
2026-06-03T07:24:00+03:00,1.16256,1.16258,1.16255,1.16258,16200000
2026-06-03T07:25:00+03:00,1.16258,1.1626,1.16256,1.1626,14850000
2026-06-03T07:26:00+03:00,1.16259,1.1626,1.16258,1.1626,12600000
2026-06-03T07:27:00+03:00,1.16259,1.16259,1.16256,1.16256,14400000
2026-06-03T07:28:00+03:00,1.16255,1.16255,1.16251,1.16255,29700000
2026-06-03T07:29:00+03:00,1.16253,1.16253,1.16249,1.1625,23400000
2026-06-03T07:30:00+03:00,1.16251,1.16254,1.16249,1.16254,30150000
2026-06-03T07:31:00+03:00,1.16254,1.16256,1.16254,1.16256,10800000
2026-06-03T07:32:00+03:00,1.16256,1.16258,1.16254,1.16254,31050000
2026-06-03T07:33:00+03:00,1.16254,1.16255,1.1625,1.16253,22500000
2026-06-03T07:34:00+03:00,1.16255,1.16256,1.16253,1.16254,5400000
2026-06-03T07:35:00+03:00,1.16253,1.16254,1.16252,1.16254,10350000
2026-06-03T07:36:00+03:00,1.16254,1.16254,1.16252,1.16252,3150000
2026-06-03T07:37:00+03:00,1.16252,1.16254,1.16249,1.16254,26100000
2026-06-03T07:38:00+03:00,1.16253,1.16253,1.16249,1.16253,13500000
2026-06-03T07:39:00+03:00,1.16255,1.16257,1.16254,1.16255,10800000
2026-06-03T07:40:00+03:00,1.16257,1.16257,1.16254,1.16254,5400000
2026-06-03T07:41:00+03:00,1.16256,1.16256,1.16251,1.16251,14400000
2026-06-03T07:42:00+03:00,1.1625,1.16255,1.1625,1.16255,5850000
2026-06-03T07:43:00+03:00,1.16256,1.16256,1.16253,1.16254,4500000
2026-06-03T07:44:00+03:00,1.16254,1.1626,1.16253,1.16259,17100000
2026-06-03T07:45:00+03:00,1.1626,1.1626,1.16255,1.16255,6300000
2026-06-03T07:46:00+03:00,1.16255,1.16256,1.1625,1.16254,25650000
2026-06-03T07:47:00+03:00,1.16255,1.16255,1.16251,1.16255,24750000
2026-06-03T07:48:00+03:00,1.16255,1.16256,1.16254,1.16256,9000000
2026-06-03T07:49:00+03:00,1.16252,1.16253,1.16249,1.16251,18450000
2026-06-03T07:50:00+03:00,1.16251,1.16252,1.16248,1.16251,30600000
2026-06-03T07:51:00+03:00,1.16251,1.16251,1.16246,1.16248,16650000
2026-06-03T07:52:00+03:00,1.16247,1.1625,1.16247,1.1625,12150000
2026-06-03T07:53:00+03:00,1.16251,1.16255,1.16251,1.16254,15300000
2026-06-03T07:54:00+03:00,1.16254,1.16256,1.16254,1.16256,8100000
2026-06-03T07:55:00+03:00,1.16255,1.16255,1.1625,1.16252,24300000
2026-06-03T07:56:00+03:00,1.16251,1.16253,1.16251,1.16252,13500000
2026-06-03T07:57:00+03:00,1.16253,1.16259,1.16252,1.16259,27000000
2026-06-03T07:58:00+03:00,1.16258,1.16261,1.16258,1.1626,22950000
2026-06-03T07:59:00+03:00,1.16259,1.16262,1.16257,1.16257,15300000
2026-06-03T08:00:00+03:00,1.16258,1.16261,1.16254,1.16256,56700000
2026-06-03T08:01:00+03:00,1.16255,1.16257,1.1625,1.16252,21600000
2026-06-03T08:02:00+03:00,1.16252,1.16257,1.16248,1.16257,23400000
2026-06-03T08:03:00+03:00,1.16256,1.16256,1.16251,1.16255,12600000
2026-06-03T08:04:00+03:00,1.16257,1.16261,1.16256,1.16259,19350000
2026-06-03T08:05:00+03:00,1.1626,1.16263,1.1626,1.16261,20250000
2026-06-03T08:06:00+03:00,1.16263,1.16263,1.16261,1.16262,10800000
2026-06-03T08:07:00+03:00,1.1626,1.16267,1.1626,1.16266,29700000
2026-06-03T08:08:00+03:00,1.16267,1.1627,1.16265,1.16269,17100000
2026-06-03T08:09:00+03:00,1.16271,1.16272,1.1627,1.16271,12600000
2026-06-03T08:10:00+03:00,1.16271,1.16272,1.16271,1.16272,2700000
2026-06-03T08:11:00+03:00,1.16271,1.16271,1.16268,1.16269,12600000
2026-06-03T08:12:00+03:00,1.16271,1.16271,1.16266,1.16267,14400000
2026-06-03T08:13:00+03:00,1.16266,1.16267,1.16266,1.16266,3600000
2026-06-03T08:14:00+03:00,1.16267,1.16267,1.16262,1.16265,16650000
2026-06-03T08:15:00+03:00,1.16266,1.16275,1.16266,1.1627,31050000
2026-06-03T08:16:00+03:00,1.16269,1.16271,1.16267,1.16271,30150000
2026-06-03T08:17:00+03:00,1.16269,1.16273,1.16266,1.16271,48600000
2026-06-03T08:18:00+03:00,1.16271,1.16271,1.16268,1.16268,4950000
2026-06-03T08:19:00+03:00,1.16269,1.16269,1.16263,1.16263,34200000
2026-06-03T08:20:00+03:00,1.16265,1.16267,1.16263,1.16263,8550000
2026-06-03T08:21:00+03:00,1.16265,1.16265,1.16261,1.16261,12600000
2026-06-03T08:22:00+03:00,1.16261,1.16262,1.16256,1.16256,23400000
2026-06-03T08:23:00+03:00,1.16257,1.16257,1.16252,1.16255,17100000
2026-06-03T08:24:00+03:00,1.16256,1.16256,1.16253,1.16253,4950000
2026-06-03T08:25:00+03:00,1.16252,1.16252,1.16247,1.16247,15300000
2026-06-03T08:26:00+03:00,1.16246,1.1625,1.16244,1.16244,27900000
2026-06-03T08:27:00+03:00,1.16243,1.16243,1.16225,1.16228,94500000
2026-06-03T08:28:00+03:00,1.1623,1.1623,1.1622,1.16225,62550000
2026-06-03T08:29:00+03:00,1.16227,1.16227,1.16222,1.16226,33300000
2026-06-03T08:30:00+03:00,1.16225,1.16226,1.16215,1.16215,87300000
2026-06-03T08:31:00+03:00,1.16217,1.16226,1.16214,1.16225,50400000
2026-06-03T08:32:00+03:00,1.16226,1.16229,1.16224,1.16227,78300000
2026-06-03T08:33:00+03:00,1.16229,1.16229,1.1622,1.16223,89550000
2026-06-03T08:34:00+03:00,1.16224,1.16232,1.16224,1.16227,72000000
2026-06-03T08:35:00+03:00,1.16227,1.16235,1.16227,1.16233,48600000
2026-06-03T08:36:00+03:00,1.16235,1.16236,1.1623,1.16236,50400000
2026-06-03T08:37:00+03:00,1.16235,1.16243,1.16229,1.16242,70200000
2026-06-03T08:38:00+03:00,1.16243,1.16243,1.16229,1.1623,80550000
2026-06-03T08:39:00+03:00,1.1623,1.16233,1.16228,1.16229,73800000
