Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-05T08:36:00+03:00,1.16186,1.16196,1.16186,1.16193,28580000
2026-06-05T08:37:00+03:00,1.16191,1.16193,1.16187,1.16189,19800000
2026-06-05T08:38:00+03:00,1.16187,1.16187,1.16181,1.16184,28800000
2026-06-05T08:39:00+03:00,1.16182,1.16183,1.1617,1.16173,45450000
2026-06-05T08:40:00+03:00,1.16171,1.16176,1.16171,1.16176,17550000
2026-06-05T08:41:00+03:00,1.16175,1.16175,1.16171,1.16173,12150000
2026-06-05T08:42:00+03:00,1.16175,1.16178,1.16173,1.16177,14400000
2026-06-05T08:43:00+03:00,1.16177,1.16177,1.16169,1.16174,13500000
2026-06-05T08:44:00+03:00,1.16172,1.16172,1.16169,1.16172,17550000
2026-06-05T08:45:00+03:00,1.16174,1.16177,1.16172,1.16177,16650000
2026-06-05T08:46:00+03:00,1.16176,1.16178,1.16174,1.16176,9000000
2026-06-05T08:47:00+03:00,1.16175,1.16184,1.16175,1.16181,27000000
2026-06-05T08:48:00+03:00,1.16178,1.16182,1.16178,1.16181,19800000
2026-06-05T08:49:00+03:00,1.16181,1.16183,1.16178,1.16178,27900000
2026-06-05T08:50:00+03:00,1.16177,1.16183,1.16177,1.16183,34200000
2026-06-05T08:51:00+03:00,1.16181,1.16183,1.1618,1.1618,17100000
2026-06-05T08:52:00+03:00,1.16179,1.16181,1.16177,1.16179,24300000
2026-06-05T08:53:00+03:00,1.16178,1.16178,1.16175,1.16176,8550000
2026-06-05T08:54:00+03:00,1.16177,1.16179,1.16171,1.16175,17550000
2026-06-05T08:55:00+03:00,1.16176,1.16182,1.16165,1.1617,30600000
2026-06-05T08:56:00+03:00,1.16171,1.16171,1.16163,1.1617,20700000
2026-06-05T08:57:00+03:00,1.1617,1.16171,1.16156,1.16158,31500000
2026-06-05T08:58:00+03:00,1.16158,1.16159,1.16156,1.16156,28800000
2026-06-05T08:59:00+03:00,1.16157,1.16159,1.16155,1.16159,45000000
2026-06-05T09:00:00+03:00,1.16156,1.16163,1.16145,1.16151,130500000
2026-06-05T09:01:00+03:00,1.1615,1.16159,1.1615,1.16151,78300000
2026-06-05T09:02:00+03:00,1.1615,1.16151,1.16144,1.16147,82350000
2026-06-05T09:03:00+03:00,1.16148,1.1615,1.16136,1.16139,36000000
2026-06-05T09:04:00+03:00,1.16138,1.16148,1.16136,1.16147,36900000
2026-06-05T09:05:00+03:00,1.16148,1.16153,1.16147,1.16148,55350000
2026-06-05T09:06:00+03:00,1.16149,1.16153,1.16146,1.16149,46800000
2026-06-05T09:07:00+03:00,1.1615,1.1615,1.1614,1.1614,37350000
2026-06-05T09:08:00+03:00,1.16139,1.16139,1.16132,1.16133,36000000
2026-06-05T09:09:00+03:00,1.16135,1.1614,1.16131,1.16132,56700000
2026-06-05T09:10:00+03:00,1.16132,1.16136,1.16132,1.16135,12150000
2026-06-05T09:11:00+03:00,1.16134,1.1614,1.16134,1.16138,22500000
2026-06-05T09:12:00+03:00,1.16136,1.16146,1.16135,1.1614,39600000
2026-06-05T09:13:00+03:00,1.16139,1.16153,1.16137,1.16151,56810000
2026-06-05T09:14:00+03:00,1.16152,1.16157,1.16148,1.16151,55800000
2026-06-05T09:15:00+03:00,1.16153,1.16163,1.16145,1.16147,101250000
2026-06-05T09:16:00+03:00,1.16148,1.16151,1.16143,1.16148,69300000
2026-06-05T09:17:00+03:00,1.1615,1.1615,1.16141,1.16141,38250000
2026-06-05T09:18:00+03:00,1.16142,1.16142,1.16132,1.16142,57150000
2026-06-05T09:19:00+03:00,1.16143,1.16152,1.16137,1.16152,45220000
2026-06-05T09:20:00+03:00,1.16153,1.16153,1.16148,1.16153,45000000
2026-06-05T09:21:00+03:00,1.16154,1.16157,1.16149,1.16149,27900000
