Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-05T04:57:00+03:00,1.16132,1.16144,1.16132,1.16143,47250000
2026-06-05T04:58:00+03:00,1.16144,1.16145,1.16133,1.16133,66150000
2026-06-05T04:59:00+03:00,1.16131,1.16135,1.16129,1.16135,45000000
2026-06-05T05:00:00+03:00,1.16137,1.16141,1.16123,1.16125,95850000
2026-06-05T05:01:00+03:00,1.16124,1.16128,1.16124,1.16127,43200000
2026-06-05T05:02:00+03:00,1.16129,1.16137,1.16124,1.16137,45000000
2026-06-05T05:03:00+03:00,1.16135,1.16148,1.16135,1.16148,24750000
2026-06-05T05:04:00+03:00,1.16149,1.1615,1.16146,1.16146,14850000
2026-06-05T05:05:00+03:00,1.16147,1.1615,1.16143,1.16146,48600000
2026-06-05T05:06:00+03:00,1.16147,1.1615,1.16144,1.16147,22500000
2026-06-05T05:07:00+03:00,1.16149,1.16149,1.16146,1.16147,12600000
2026-06-05T05:08:00+03:00,1.16145,1.16148,1.16145,1.16148,20250000
2026-06-05T05:09:00+03:00,1.16145,1.1615,1.16145,1.1615,15750000
2026-06-05T05:10:00+03:00,1.16148,1.16153,1.16146,1.16152,20250000
2026-06-05T05:11:00+03:00,1.16152,1.16155,1.16152,1.16153,9450000
2026-06-05T05:12:00+03:00,1.16153,1.16159,1.16152,1.16158,17100000
2026-06-05T05:13:00+03:00,1.16157,1.16157,1.1615,1.16152,34650000
2026-06-05T05:14:00+03:00,1.1615,1.16153,1.16148,1.16153,32400000
2026-06-05T05:15:00+03:00,1.16154,1.16158,1.16152,1.16158,30600000
2026-06-05T05:16:00+03:00,1.16158,1.16163,1.16156,1.1616,69300000
2026-06-05T05:17:00+03:00,1.16158,1.1616,1.16154,1.16157,27450000
2026-06-05T05:18:00+03:00,1.16159,1.16159,1.16155,1.16157,7650000
2026-06-05T05:19:00+03:00,1.16157,1.16157,1.16146,1.16152,46800000
2026-06-05T05:20:00+03:00,1.16153,1.16156,1.16152,1.16152,24750000
2026-06-05T05:21:00+03:00,1.16152,1.16154,1.16151,1.16153,21600000
2026-06-05T05:22:00+03:00,1.16155,1.16158,1.16154,1.16156,31050000
2026-06-05T05:23:00+03:00,1.16156,1.16156,1.16154,1.16154,20700000
2026-06-05T05:24:00+03:00,1.16155,1.1616,1.16154,1.16159,62010000
2026-06-05T05:25:00+03:00,1.1616,1.16163,1.1616,1.16163,7200000
2026-06-05T05:26:00+03:00,1.16162,1.16165,1.16161,1.16163,19800000
2026-06-05T05:27:00+03:00,1.16162,1.16162,1.16159,1.16159,5850000
2026-06-05T05:28:00+03:00,1.16159,1.16164,1.16158,1.16163,22500000
2026-06-05T05:29:00+03:00,1.16163,1.16163,1.16159,1.1616,7200000
2026-06-05T05:30:00+03:00,1.16159,1.1616,1.16152,1.16153,30600000
2026-06-05T05:31:00+03:00,1.16154,1.16154,1.16148,1.16152,19800000
2026-06-05T05:32:00+03:00,1.16152,1.16154,1.16149,1.16153,16200000
2026-06-05T05:33:00+03:00,1.16154,1.16154,1.16146,1.16146,18000000
2026-06-05T05:34:00+03:00,1.16148,1.1615,1.16144,1.16145,18000000
2026-06-05T05:35:00+03:00,1.16144,1.16145,1.1614,1.16145,23400000
2026-06-05T05:36:00+03:00,1.16144,1.16148,1.16142,1.16142,29250000
2026-06-05T05:37:00+03:00,1.16143,1.16149,1.16143,1.16148,20250000
2026-06-05T05:38:00+03:00,1.16148,1.16148,1.16147,1.16147,7200000
2026-06-05T05:39:00+03:00,1.16147,1.16148,1.16145,1.16148,11700000
2026-06-05T05:40:00+03:00,1.16148,1.16148,1.16142,1.16147,40500000
2026-06-05T05:41:00+03:00,1.16148,1.16148,1.1614,1.1614,29250000
2026-06-05T05:42:00+03:00,1.16142,1.16142,1.16134,1.16138,22050000
2026-06-05T05:43:00+03:00,1.16136,1.16139,1.16133,1.16139,30600000
2026-06-05T05:44:00+03:00,1.1614,1.16143,1.1614,1.16141,19800000
2026-06-05T05:45:00+03:00,1.16142,1.16142,1.16139,1.16142,20700000
2026-06-05T05:46:00+03:00,1.1614,1.16144,1.16139,1.16139,45000000
2026-06-05T05:47:00+03:00,1.1614,1.16142,1.16137,1.16141,49500000
2026-06-05T05:48:00+03:00,1.16142,1.16142,1.16136,1.16137,39600000
2026-06-05T05:49:00+03:00,1.16137,1.1614,1.16135,1.16139,25200000
2026-06-05T05:50:00+03:00,1.1614,1.16147,1.1614,1.16145,25200000
2026-06-05T05:51:00+03:00,1.16145,1.1615,1.16145,1.16149,45900000
2026-06-05T05:52:00+03:00,1.16148,1.16149,1.16143,1.16149,37800000
2026-06-05T05:53:00+03:00,1.16148,1.16152,1.16145,1.16145,32850000
2026-06-05T05:54:00+03:00,1.16143,1.16145,1.16143,1.16143,10800000
2026-06-05T05:55:00+03:00,1.16145,1.16151,1.16143,1.16143,36000000
2026-06-05T05:56:00+03:00,1.16145,1.16148,1.16145,1.16146,13950000
2026-06-05T05:57:00+03:00,1.16148,1.16152,1.16148,1.1615,14400000
