Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-03T03:25:00+03:00,1.16259,1.16259,1.16254,1.16258,21600000
2026-06-03T03:26:00+03:00,1.16261,1.16268,1.16261,1.16267,35100000
2026-06-03T03:27:00+03:00,1.16266,1.16269,1.16263,1.16269,21150000
2026-06-03T03:28:00+03:00,1.16269,1.16269,1.16266,1.16269,26550000
2026-06-03T03:29:00+03:00,1.16269,1.16272,1.16267,1.1627,34650000
2026-06-03T03:30:00+03:00,1.16272,1.16274,1.1627,1.1627,27450000
2026-06-03T03:31:00+03:00,1.16268,1.1628,1.16268,1.1628,25650000
2026-06-03T03:32:00+03:00,1.16278,1.16278,1.16275,1.16278,23400000
2026-06-03T03:33:00+03:00,1.16278,1.1628,1.16276,1.16276,27000000
2026-06-03T03:34:00+03:00,1.16278,1.1628,1.16277,1.16278,14400000
2026-06-03T03:35:00+03:00,1.16277,1.16278,1.16277,1.16278,2700000
2026-06-03T03:36:00+03:00,1.1628,1.16283,1.1628,1.16282,13050000
2026-06-03T03:37:00+03:00,1.16283,1.16283,1.16281,1.16281,3600000
2026-06-03T03:38:00+03:00,1.16281,1.16286,1.16281,1.16283,10350000
2026-06-03T03:39:00+03:00,1.16286,1.16293,1.16285,1.16291,23400000
2026-06-03T03:40:00+03:00,1.16292,1.163,1.16292,1.163,27000000
2026-06-03T03:41:00+03:00,1.16299,1.16304,1.16299,1.16303,10800000
2026-06-03T03:42:00+03:00,1.16305,1.16307,1.16296,1.16298,32400000
2026-06-03T03:43:00+03:00,1.16299,1.16302,1.16295,1.16295,22500000
2026-06-03T03:44:00+03:00,1.16297,1.16298,1.16287,1.16289,38700000
2026-06-03T03:45:00+03:00,1.16287,1.16291,1.16287,1.16287,33300000
2026-06-03T03:46:00+03:00,1.16289,1.16289,1.16282,1.16282,20700000
2026-06-03T03:47:00+03:00,1.16282,1.16284,1.16281,1.16281,10800000
2026-06-03T03:48:00+03:00,1.16281,1.16281,1.16277,1.16277,33300000
2026-06-03T03:49:00+03:00,1.16275,1.16282,1.16273,1.16281,24300000
2026-06-03T03:50:00+03:00,1.16281,1.16287,1.1628,1.16284,22050000
2026-06-03T03:51:00+03:00,1.16282,1.16292,1.16282,1.1629,30150000
2026-06-03T03:52:00+03:00,1.16288,1.16292,1.16285,1.16285,26550000
2026-06-03T03:53:00+03:00,1.16285,1.16287,1.16276,1.16279,41850000
2026-06-03T03:54:00+03:00,1.16278,1.16285,1.16277,1.16277,52650000
2026-06-03T03:55:00+03:00,1.16277,1.16278,1.16274,1.16275,23400000
2026-06-03T03:56:00+03:00,1.16277,1.16284,1.16276,1.16281,23400000
2026-06-03T03:57:00+03:00,1.16282,1.16287,1.16281,1.16285,14400000
2026-06-03T03:58:00+03:00,1.16285,1.16286,1.16285,1.16286,6300000
2026-06-03T03:59:00+03:00,1.16287,1.16291,1.16284,1.16285,54450000
2026-06-03T04:00:00+03:00,1.16287,1.16294,1.16272,1.16275,89100000
2026-06-03T04:01:00+03:00,1.16275,1.16278,1.16271,1.16271,78300000
2026-06-03T04:02:00+03:00,1.16271,1.16273,1.16261,1.16267,88200000
2026-06-03T04:03:00+03:00,1.16267,1.16275,1.16264,1.16269,119700000
2026-06-03T04:04:00+03:00,1.1627,1.16272,1.1627,1.16272,4950000
2026-06-03T04:05:00+03:00,1.16272,1.16277,1.16267,1.16277,50400000
2026-06-03T04:06:00+03:00,1.16277,1.16277,1.16264,1.16264,27000000
2026-06-03T04:07:00+03:00,1.16264,1.16267,1.16261,1.16262,64350000
2026-06-03T04:08:00+03:00,1.16263,1.16281,1.16263,1.1628,121050000
2026-06-03T04:09:00+03:00,1.16277,1.16282,1.16277,1.16279,58050000
2026-06-03T04:10:00+03:00,1.16279,1.16284,1.16277,1.16281,30150000
2026-06-03T04:11:00+03:00,1.16278,1.1628,1.16276,1.16278,15750000
2026-06-03T04:12:00+03:00,1.16276,1.16278,1.16272,1.16272,20250000
2026-06-03T04:13:00+03:00,1.16269,1.16277,1.16269,1.16275,31500000
2026-06-03T04:14:00+03:00,1.16276,1.16282,1.16274,1.16278,36000000
2026-06-03T04:15:00+03:00,1.16277,1.16283,1.16272,1.16281,48150000
2026-06-03T04:16:00+03:00,1.16281,1.16283,1.16277,1.16281,40050000
2026-06-03T04:17:00+03:00,1.16281,1.16281,1.16269,1.16269,36900000
2026-06-03T04:18:00+03:00,1.16271,1.16277,1.16269,1.16276,28350000
2026-06-03T04:19:00+03:00,1.16276,1.16277,1.16275,1.16276,17100000
2026-06-03T04:20:00+03:00,1.16275,1.16279,1.16275,1.16277,38700000
2026-06-03T04:21:00+03:00,1.16279,1.16283,1.16276,1.16281,38250000
2026-06-03T04:22:00+03:00,1.16279,1.16284,1.16278,1.16284,18000000
2026-06-03T04:23:00+03:00,1.16285,1.16288,1.16283,1.16286,32400000
2026-06-03T04:24:00+03:00,1.16286,1.16294,1.16286,1.16294,34650000
2026-06-03T04:25:00+03:00,1.16294,1.16298,1.1629,1.16295,27450000
2026-06-03T04:26:00+03:00,1.16296,1.16296,1.16296,1.16296,3600000
2026-06-03T04:27:00+03:00,1.16297,1.16305,1.16297,1.16303,16650000
2026-06-03T04:28:00+03:00,1.16304,1.16306,1.16303,1.16303,15300000
2026-06-03T04:29:00+03:00,1.16306,1.1631,1.16303,1.16305,21150000
2026-06-03T04:30:00+03:00,1.16305,1.16306,1.16284,1.16303,122400000
2026-06-03T04:31:00+03:00,1.16303,1.16303,1.16294,1.16297,41400000
2026-06-03T04:32:00+03:00,1.16298,1.163,1.16291,1.16298,40950000
2026-06-03T04:33:00+03:00,1.16296,1.163,1.16294,1.16297,59850000
2026-06-03T04:34:00+03:00,1.16298,1.16308,1.16297,1.16308,63900000
2026-06-03T04:35:00+03:00,1.16309,1.16312,1.16306,1.16312,127800000
2026-06-03T04:36:00+03:00,1.1631,1.16312,1.16306,1.16308,63900000
2026-06-03T04:37:00+03:00,1.16307,1.16314,1.16307,1.1631,76500000
2026-06-03T04:38:00+03:00,1.1631,1.16324,1.16309,1.16322,49500000
2026-06-03T04:39:00+03:00,1.16321,1.16321,1.16312,1.16315,30150000
2026-06-03T04:40:00+03:00,1.16314,1.16314,1.16311,1.16312,24300000
2026-06-03T04:41:00+03:00,1.16312,1.16318,1.16311,1.16312,12600000
2026-06-03T04:42:00+03:00,1.16311,1.16311,1.16307,1.16308,19350000
2026-06-03T04:43:00+03:00,1.16307,1.16313,1.16306,1.1631,24300000
2026-06-03T04:44:00+03:00,1.16309,1.16317,1.16309,1.16317,20700000
2026-06-03T04:45:00+03:00,1.16315,1.16317,1.16312,1.16312,22950000
2026-06-03T04:46:00+03:00,1.16312,1.16318,1.16312,1.16318,15300000
2026-06-03T04:47:00+03:00,1.16318,1.16327,1.16318,1.16327,36450000
2026-06-03T04:48:00+03:00,1.16325,1.16326,1.16321,1.16324,55350000
2026-06-03T04:49:00+03:00,1.16325,1.16335,1.16325,1.16332,34200000
2026-06-03T04:50:00+03:00,1.16331,1.16332,1.16314,1.16317,51750000
2026-06-03T04:51:00+03:00,1.16319,1.16319,1.1631,1.1631,24300000
2026-06-03T04:52:00+03:00,1.1631,1.16312,1.16306,1.16311,34200000
2026-06-03T04:53:00+03:00,1.16311,1.16312,1.1631,1.1631,22500000
2026-06-03T04:54:00+03:00,1.16309,1.16313,1.16308,1.16309,36000000
2026-06-03T04:55:00+03:00,1.16308,1.16312,1.16301,1.16301,33750000
2026-06-03T04:56:00+03:00,1.16302,1.16304,1.16291,1.16291,27450000
2026-06-03T04:57:00+03:00,1.16294,1.16294,1.16275,1.16275,93150000
2026-06-03T04:58:00+03:00,1.16277,1.16289,1.16277,1.16287,22500000
2026-06-03T04:59:00+03:00,1.16286,1.16297,1.16284,1.16294,41400000
2026-06-03T05:00:00+03:00,1.16294,1.16298,1.16292,1.16298,33750000
2026-06-03T05:01:00+03:00,1.16297,1.16301,1.16297,1.163,39150000
2026-06-03T05:02:00+03:00,1.16302,1.16304,1.163,1.16302,18000000
2026-06-03T05:03:00+03:00,1.16302,1.1631,1.16302,1.16307,30600000
2026-06-03T05:04:00+03:00,1.16307,1.16311,1.16306,1.16306,14850000
2026-06-03T05:05:00+03:00,1.16307,1.16319,1.16307,1.16313,38700000
2026-06-03T05:06:00+03:00,1.16313,1.16313,1.1631,1.16313,7200000
2026-06-03T05:07:00+03:00,1.16312,1.16312,1.16307,1.16312,19800000
2026-06-03T05:08:00+03:00,1.16311,1.16312,1.16306,1.16312,29700000
2026-06-03T05:09:00+03:00,1.16311,1.16313,1.16309,1.16312,24750000
2026-06-03T05:10:00+03:00,1.16312,1.16312,1.16308,1.16311,38250000
2026-06-03T05:11:00+03:00,1.1631,1.16312,1.16308,1.16308,12600000
2026-06-03T05:12:00+03:00,1.16308,1.16309,1.16306,1.16307,15300000
2026-06-03T05:13:00+03:00,1.16308,1.16309,1.16307,1.16307,12150000
2026-06-03T05:14:00+03:00,1.16307,1.16308,1.16306,1.16306,7200000
2026-06-03T05:15:00+03:00,1.16306,1.16306,1.16301,1.16306,53100000
2026-06-03T05:16:00+03:00,1.16306,1.16308,1.16301,1.16301,28350000
2026-06-03T05:17:00+03:00,1.163,1.16302,1.16298,1.163,33300000
2026-06-03T05:18:00+03:00,1.16299,1.16299,1.16296,1.16298,18000000
2026-06-03T05:19:00+03:00,1.16297,1.16297,1.16296,1.16296,4500000
2026-06-03T05:20:00+03:00,1.16296,1.16298,1.16293,1.16296,25650000
2026-06-03T05:21:00+03:00,1.16297,1.16297,1.16293,1.16296,27900000
2026-06-03T05:22:00+03:00,1.16297,1.16297,1.1629,1.16292,31950000
2026-06-03T05:23:00+03:00,1.16293,1.16293,1.1629,1.16293,10800000
2026-06-03T05:24:00+03:00,1.16295,1.16298,1.16294,1.16294,12600000
2026-06-03T05:25:00+03:00,1.16294,1.16297,1.16293,1.16294,14400000
2026-06-03T05:26:00+03:00,1.16294,1.16297,1.16294,1.16295,28800000
2026-06-03T05:27:00+03:00,1.16295,1.16295,1.1629,1.16293,9000000
2026-06-03T05:28:00+03:00,1.16293,1.16293,1.16288,1.16288,17550000
2026-06-03T05:29:00+03:00,1.16286,1.16286,1.16283,1.16285,14850000
2026-06-03T05:30:00+03:00,1.16286,1.16286,1.16275,1.16276,22050000
2026-06-03T05:31:00+03:00,1.16276,1.16277,1.16273,1.16275,16650000
2026-06-03T05:32:00+03:00,1.16274,1.16276,1.16271,1.16276,17550000
2026-06-03T05:33:00+03:00,1.16277,1.16281,1.16277,1.16281,15300000
2026-06-03T05:34:00+03:00,1.16281,1.16287,1.16281,1.16286,25200000
2026-06-03T05:35:00+03:00,1.16286,1.16289,1.16286,1.16287,13500000
2026-06-03T05:36:00+03:00,1.16285,1.16288,1.16282,1.16284,23400000
2026-06-03T05:37:00+03:00,1.16281,1.16291,1.16281,1.16291,63900000
2026-06-03T05:38:00+03:00,1.16289,1.1629,1.16289,1.16289,29250000
2026-06-03T05:39:00+03:00,1.16289,1.16291,1.16286,1.1629,24300000
2026-06-03T05:40:00+03:00,1.1629,1.16292,1.16289,1.1629,18900000
2026-06-03T05:41:00+03:00,1.16291,1.16295,1.16291,1.16293,9900000
2026-06-03T05:42:00+03:00,1.16295,1.16295,1.16287,1.16288,25200000
2026-06-03T05:43:00+03:00,1.16287,1.16292,1.16287,1.16291,34200000
2026-06-03T05:44:00+03:00,1.1629,1.1629,1.1628,1.1628,58050000
2026-06-03T05:45:00+03:00,1.16279,1.16279,1.16263,1.16264,67050000
2026-06-03T05:46:00+03:00,1.16264,1.16267,1.16253,1.16253,77850000
2026-06-03T05:47:00+03:00,1.16255,1.1626,1.16251,1.16251,92700000
2026-06-03T05:48:00+03:00,1.16252,1.16259,1.16248,1.16256,42300000
2026-06-03T05:49:00+03:00,1.16256,1.16268,1.16256,1.16265,48600000
2026-06-03T05:50:00+03:00,1.16266,1.16272,1.16266,1.16269,32850000
2026-06-03T05:51:00+03:00,1.16269,1.16269,1.16261,1.16262,29250000
2026-06-03T05:52:00+03:00,1.16263,1.16267,1.16257,1.16265,42300000
2026-06-03T05:53:00+03:00,1.16266,1.1627,1.16266,1.16268,21150000
2026-06-03T05:54:00+03:00,1.16269,1.16273,1.16267,1.16272,20700000
2026-06-03T05:55:00+03:00,1.16272,1.16275,1.16272,1.16273,17100000
2026-06-03T05:56:00+03:00,1.16272,1.16283,1.16272,1.16281,28350000
2026-06-03T05:57:00+03:00,1.16281,1.16281,1.16276,1.16281,22500000
2026-06-03T05:58:00+03:00,1.16281,1.16284,1.16274,1.16277,49050000
2026-06-03T05:59:00+03:00,1.16278,1.16282,1.16278,1.16279,20700000
2026-06-03T06:00:00+03:00,1.1628,1.16283,1.16274,1.16276,55350000
2026-06-03T06:01:00+03:00,1.16275,1.16278,1.16273,1.16277,29250000
2026-06-03T06:02:00+03:00,1.16277,1.16291,1.16276,1.16288,60750000
2026-06-03T06:03:00+03:00,1.16289,1.1629,1.16287,1.16288,13050000
2026-06-03T06:04:00+03:00,1.16287,1.16287,1.16287,1.16287,900000
2026-06-03T06:05:00+03:00,1.16288,1.16293,1.16288,1.1629,18450000
2026-06-03T06:06:00+03:00,1.16291,1.16295,1.16289,1.16292,35100000
2026-06-03T06:07:00+03:00,1.1629,1.16293,1.16284,1.16287,40050000
2026-06-03T06:08:00+03:00,1.16284,1.16285,1.16284,1.16284,16200000
2026-06-03T06:09:00+03:00,1.16286,1.16289,1.16283,1.16289,23400000
2026-06-03T06:10:00+03:00,1.1629,1.1629,1.16285,1.16287,33300000
2026-06-03T06:11:00+03:00,1.16285,1.16285,1.16281,1.16282,42750000
2026-06-03T06:12:00+03:00,1.1628,1.16283,1.1628,1.16283,36450000
2026-06-03T06:13:00+03:00,1.16283,1.16286,1.16283,1.16284,34650000
2026-06-03T06:14:00+03:00,1.16285,1.16287,1.16281,1.16282,11250000
2026-06-03T06:15:00+03:00,1.16282,1.16283,1.16282,1.16282,5400000
2026-06-03T06:16:00+03:00,1.16283,1.16286,1.16278,1.16278,18000000
2026-06-03T06:17:00+03:00,1.16278,1.16283,1.16278,1.16283,20700000
2026-06-03T06:18:00+03:00,1.16281,1.16282,1.16277,1.16277,9450000
2026-06-03T06:19:00+03:00,1.16278,1.16283,1.16277,1.16282,30600000
2026-06-03T06:20:00+03:00,1.16281,1.16286,1.1628,1.16281,15300000
2026-06-03T06:21:00+03:00,1.16281,1.16287,1.16281,1.16287,13500000
2026-06-03T06:22:00+03:00,1.16287,1.1629,1.16282,1.16282,40500000
2026-06-03T06:23:00+03:00,1.16283,1.16287,1.16282,1.16286,10800000
2026-06-03T06:24:00+03:00,1.16287,1.16287,1.16281,1.16282,19350000
2026-06-03T06:25:00+03:00,1.16283,1.16287,1.16279,1.16279,25200000
2026-06-03T06:26:00+03:00,1.16277,1.16278,1.16272,1.16274,18000000
2026-06-03T06:27:00+03:00,1.16274,1.16277,1.16273,1.16275,11700000
2026-06-03T06:28:00+03:00,1.16274,1.16275,1.16272,1.16274,11250000
2026-06-03T06:29:00+03:00,1.16271,1.16272,1.16269,1.16269,6300000
2026-06-03T06:30:00+03:00,1.16269,1.16273,1.16267,1.16268,24750000
2026-06-03T06:31:00+03:00,1.16268,1.16269,1.16267,1.16268,9900000
2026-06-03T06:32:00+03:00,1.16267,1.16267,1.16264,1.16264,12600000
2026-06-03T06:33:00+03:00,1.16266,1.16274,1.16263,1.16273,33300000
2026-06-03T06:34:00+03:00,1.16272,1.16273,1.16272,1.16272,9000000
2026-06-03T06:35:00+03:00,1.16274,1.16275,1.16274,1.16275,2700000
2026-06-03T06:36:00+03:00,1.16274,1.16276,1.16269,1.16269,26550000
2026-06-03T06:37:00+03:00,1.16269,1.16276,1.16268,1.16274,29250000
2026-06-03T06:38:00+03:00,1.16275,1.16275,1.16272,1.16274,23400000
2026-06-03T06:39:00+03:00,1.16275,1.1628,1.16275,1.16278,27000000
2026-06-03T06:40:00+03:00,1.16279,1.1628,1.16277,1.1628,14400000
2026-06-03T06:41:00+03:00,1.16283,1.16288,1.1628,1.16288,22950000
2026-06-03T06:42:00+03:00,1.16289,1.16289,1.16287,1.16287,10350000
2026-06-03T06:43:00+03:00,1.16288,1.16294,1.16288,1.16293,9900000
2026-06-03T06:44:00+03:00,1.16288,1.16288,1.16283,1.16283,13500000
2026-06-03T06:45:00+03:00,1.16283,1.16287,1.16282,1.16283,22500000
2026-06-03T06:46:00+03:00,1.16283,1.16283,1.1628,1.16283,24300000
2026-06-03T06:47:00+03:00,1.16284,1.16284,1.16282,1.16284,6300000
2026-06-03T06:48:00+03:00,1.16283,1.16288,1.16283,1.16285,16200000
2026-06-03T06:49:00+03:00,1.16284,1.16284,1.16282,1.16283,8100000
2026-06-03T06:50:00+03:00,1.16283,1.16283,1.16283,1.16283,1800000
2026-06-03T06:51:00+03:00,1.16283,1.16288,1.16283,1.16288,11700000
2026-06-03T06:52:00+03:00,1.16288,1.16288,1.16281,1.16282,13050000
2026-06-03T06:53:00+03:00,1.16282,1.16283,1.16277,1.16278,10800000
2026-06-03T06:54:00+03:00,1.16279,1.16279,1.16275,1.16275,6300000
2026-06-03T06:55:00+03:00,1.16273,1.16273,1.16267,1.16269,26550000
2026-06-03T06:56:00+03:00,1.1627,1.16276,1.1627,1.16273,15300000
2026-06-03T06:57:00+03:00,1.16274,1.16275,1.16272,1.16274,15750000
2026-06-03T06:58:00+03:00,1.16274,1.16277,1.16272,1.16275,25200000
2026-06-03T06:59:00+03:00,1.16274,1.16277,1.16274,1.16275,12150000
2026-06-03T07:00:00+03:00,1.16276,1.1628,1.16275,1.16279,18000000
2026-06-03T07:01:00+03:00,1.16275,1.16276,1.16273,1.16273,10350000
2026-06-03T07:02:00+03:00,1.16273,1.16274,1.1627,1.16271,17100000
2026-06-03T07:03:00+03:00,1.16272,1.16272,1.1627,1.16272,11700000
2026-06-03T07:04:00+03:00,1.1627,1.16278,1.1627,1.16278,12150000
2026-06-03T07:05:00+03:00,1.16277,1.16277,1.16275,1.16275,5850000
2026-06-03T07:06:00+03:00,1.16274,1.16274,1.1627,1.16271,18900000
2026-06-03T07:07:00+03:00,1.16271,1.16273,1.16271,1.16272,18900000
2026-06-03T07:08:00+03:00,1.16271,1.16271,1.1626,1.1626,21600000
2026-06-03T07:09:00+03:00,1.16262,1.16264,1.16262,1.16264,17550000
2026-06-03T07:10:00+03:00,1.16263,1.16263,1.16257,1.1626,56250000
2026-06-03T07:11:00+03:00,1.1626,1.1626,1.16254,1.16258,53550000
2026-06-03T07:12:00+03:00,1.16258,1.16262,1.16257,1.16258,24300000
2026-06-03T07:13:00+03:00,1.16257,1.16258,1.16256,1.16257,17550000
2026-06-03T07:14:00+03:00,1.16257,1.1626,1.16257,1.16257,13500000
2026-06-03T07:15:00+03:00,1.16257,1.16257,1.16256,1.16257,9000000
2026-06-03T07:16:00+03:00,1.16257,1.16258,1.16256,1.16257,14400000
2026-06-03T07:17:00+03:00,1.16258,1.16263,1.16258,1.16258,45900000
2026-06-03T07:18:00+03:00,1.16257,1.16259,1.16257,1.16259,15300000
2026-06-03T07:19:00+03:00,1.16259,1.16261,1.16258,1.16261,15300000
2026-06-03T07:20:00+03:00,1.16261,1.16262,1.16257,1.1626,10800000
2026-06-03T07:21:00+03:00,1.16258,1.16259,1.16255,1.16258,10350000
2026-06-03T07:22:00+03:00,1.16258,1.16258,1.16255,1.16257,10800000
2026-06-03T07:23:00+03:00,1.16255,1.16256,1.16251,1.16252,34200000
2026-06-03T07:24:00+03:00,1.16252,1.16255,1.16252,1.16254,28800000
2026-06-03T07:25:00+03:00,1.16253,1.16256,1.16253,1.16256,18000000
2026-06-03T07:26:00+03:00,1.16256,1.16257,1.16255,1.16255,15300000
2026-06-03T07:27:00+03:00,1.16255,1.16255,1.16252,1.16252,23850000
2026-06-03T07:28:00+03:00,1.16252,1.16252,1.16246,1.1625,31950000
2026-06-03T07:29:00+03:00,1.16251,1.16251,1.16246,1.16246,28350000
2026-06-03T07:30:00+03:00,1.16247,1.1625,1.16245,1.16249,39150000
2026-06-03T07:31:00+03:00,1.1625,1.16251,1.1625,1.16251,13950000
2026-06-03T07:32:00+03:00,1.16254,1.16254,1.1625,1.1625,33750000
2026-06-03T07:33:00+03:00,1.1625,1.16251,1.16248,1.1625,23850000
2026-06-03T07:34:00+03:00,1.16249,1.16251,1.16249,1.16249,12600000
2026-06-03T07:35:00+03:00,1.16251,1.16252,1.16249,1.1625,11250000
2026-06-03T07:36:00+03:00,1.16249,1.1625,1.16249,1.1625,6300000
2026-06-03T07:37:00+03:00,1.16249,1.16249,1.16245,1.16249,24750000
2026-06-03T07:38:00+03:00,1.16249,1.16249,1.16245,1.16249,18000000
2026-06-03T07:39:00+03:00,1.16251,1.16254,1.1625,1.16253,16650000
2026-06-03T07:40:00+03:00,1.16252,1.16254,1.16252,1.16253,9000000
2026-06-03T07:41:00+03:00,1.16252,1.16253,1.16247,1.16247,18000000
2026-06-03T07:42:00+03:00,1.16249,1.16254,1.16249,1.16253,9000000
2026-06-03T07:43:00+03:00,1.16253,1.16253,1.1625,1.1625,7200000
2026-06-03T07:44:00+03:00,1.16253,1.16258,1.16252,1.16258,23400000
2026-06-03T07:45:00+03:00,1.16256,1.16256,1.16252,1.16252,8100000
2026-06-03T07:46:00+03:00,1.1625,1.16252,1.16247,1.16249,18000000
2026-06-03T07:47:00+03:00,1.16249,1.16252,1.16248,1.16252,13950000
2026-06-03T07:48:00+03:00,1.16251,1.16251,1.16251,1.16251,8100000
2026-06-03T07:49:00+03:00,1.16251,1.16251,1.16247,1.16249,18450000
2026-06-03T07:50:00+03:00,1.16248,1.16248,1.16245,1.16246,26550000
2026-06-03T07:51:00+03:00,1.16247,1.16247,1.16243,1.16246,19350000
2026-06-03T07:52:00+03:00,1.16246,1.16247,1.16245,1.16247,9000000
2026-06-03T07:53:00+03:00,1.16247,1.16251,1.16247,1.16251,16650000
2026-06-03T07:54:00+03:00,1.1625,1.16252,1.1625,1.16252,6300000
2026-06-03T07:55:00+03:00,1.16252,1.16252,1.16246,1.16246,23400000
2026-06-03T07:56:00+03:00,1.16248,1.16249,1.16247,1.16247,12600000
2026-06-03T07:57:00+03:00,1.16247,1.16256,1.16247,1.16254,25200000
2026-06-03T07:58:00+03:00,1.16254,1.16259,1.16254,1.16256,25650000
2026-06-03T07:59:00+03:00,1.16258,1.16258,1.16254,1.16255,17550000
2026-06-03T08:00:00+03:00,1.16253,1.16257,1.1625,1.16253,72450000
2026-06-03T08:01:00+03:00,1.16253,1.16253,1.16246,1.16246,36900000
2026-06-03T08:02:00+03:00,1.16247,1.16252,1.16245,1.16252,31500000
2026-06-03T08:03:00+03:00,1.16252,1.16253,1.16248,1.16253,10800000
2026-06-03T08:04:00+03:00,1.16252,1.16257,1.16252,1.16256,19800000
2026-06-03T08:05:00+03:00,1.16257,1.16259,1.16257,1.16258,16200000
2026-06-03T08:06:00+03:00,1.16257,1.16258,1.16256,1.16256,13500000
2026-06-03T08:07:00+03:00,1.16257,1.16263,1.16257,1.16261,29250000
2026-06-03T08:08:00+03:00,1.16262,1.16266,1.16262,1.16266,21600000
2026-06-03T08:09:00+03:00,1.16268,1.16268,1.16267,1.16268,12600000
2026-06-03T08:10:00+03:00,1.16267,1.16267,1.16267,1.16267,2700000
2026-06-03T08:11:00+03:00,1.16267,1.16268,1.16264,1.16264,13950000
2026-06-03T08:12:00+03:00,1.16266,1.16266,1.16262,1.16263,18000000
2026-06-03T08:13:00+03:00,1.16262,1.16264,1.16262,1.16264,3600000
2026-06-03T08:14:00+03:00,1.16262,1.16263,1.16259,1.16262,28800000
2026-06-03T08:15:00+03:00,1.16262,1.1627,1.16262,1.16268,54000000
2026-06-03T08:16:00+03:00,1.16266,1.16268,1.16264,1.16266,41400000
2026-06-03T08:17:00+03:00,1.16267,1.16268,1.16261,1.16268,67950000
2026-06-03T08:18:00+03:00,1.16266,1.16267,1.16265,1.16265,18900000
2026-06-03T08:19:00+03:00,1.16265,1.16265,1.16258,1.16261,42300000
2026-06-03T08:20:00+03:00,1.16262,1.16264,1.1626,1.16261,9900000
2026-06-03T08:21:00+03:00,1.1626,1.16261,1.16257,1.16258,18000000
2026-06-03T08:22:00+03:00,1.16257,1.16257,1.16252,1.16252,28800000
2026-06-03T08:23:00+03:00,1.16252,1.16253,1.16248,1.16251,16650000
2026-06-03T08:24:00+03:00,1.16251,1.16253,1.1625,1.1625,6300000
2026-06-03T08:25:00+03:00,1.16248,1.16248,1.16241,1.16241,26550000
2026-06-03T08:26:00+03:00,1.16245,1.16245,1.16241,1.16241,38250000
2026-06-03T08:27:00+03:00,1.1624,1.1624,1.16222,1.16226,70650000
2026-06-03T08:28:00+03:00,1.16225,1.16228,1.16217,1.16222,67500000
2026-06-03T08:29:00+03:00,1.16222,1.16222,1.16219,1.16221,27450000
2026-06-03T08:30:00+03:00,1.16223,1.16223,1.16212,1.16213,71550000
2026-06-03T08:31:00+03:00,1.16212,1.16223,1.16212,1.16222,37350000
2026-06-03T08:32:00+03:00,1.16222,1.16225,1.16221,1.16225,84600000
2026-06-03T08:33:00+03:00,1.16224,1.16225,1.16217,1.16221,83700000
2026-06-03T08:34:00+03:00,1.16222,1.16229,1.16221,1.16225,81450000
2026-06-03T08:35:00+03:00,1.16224,1.16231,1.16223,1.1623,45900000
2026-06-03T08:36:00+03:00,1.16232,1.16232,1.16227,1.16232,35100000
2026-06-03T08:37:00+03:00,1.16232,1.1624,1.16226,1.1624,71100000
2026-06-03T08:38:00+03:00,1.16238,1.16239,1.16225,1.16226,73350000
2026-06-03T08:39:00+03:00,1.16227,1.1623,1.16224,1.16226,56250000
